,gcmtid,depth,process_flag,p_z,p_r,s_z,s_r,s_t,surf_z,surf_r,surf_z_mt,surf_r_mt,p_all,sv_all,sh_all,ray_all,theall
68,200803031349A,d-15,preprocessed_40s_to_120s,4.126684599054541e-06,7.294794401249224e-06,1.9622643378915102e-05,1.6275743398624545e-05,1.487859135918345e-05,2.8934301553424693e-06,2.218442931281927e-06,0.40719106971725433,0.3486486314258211,5.710739500151882e-06,1.7949193388769822e-05,1.487859135918345e-05,2.555936543312198e-06,1.0273615197854337e-05
69,200803031349A,d-5,preprocessed_10s_to_120s,1.1805097980114817e-05,1.541629077998567e-05,4.336078902701157e-05,4.382543137836227e-05,5.820906541817292e-05,2.7972156123298296e-05,1.9634921303906048e-05,0.6620011447882146,0.6581877876386507,1.3610694380050245e-05,4.359311020268692e-05,5.820906541817292e-05,2.3803538713602172e-05,3.480410217862807e-05
70,200803031349A,d-5,preprocessed_20s_to_120s,7.805553800148408e-06,1.234645716492293e-05,2.9702215260664546e-05,2.996104454635942e-05,3.891514186393046e-05,7.865925007888484e-06,6.76984387192601e-06,0.34486033470221006,0.37156535178324773,1.007600548253567e-05,2.9831629903511983e-05,3.891514186393046e-05,7.317884439907247e-06,2.1535165422471338e-05
71,200803031349A,d-5,preprocessed_40s_to_120s,3.8122123603040057e-06,6.981297647938931e-06,1.0587725660152033e-05,1.049524589703165e-05,1.3837544406564002e-05,1.7606821015795377e-06,1.5263448396587594e-06,0.19792266922651894,0.2563782828941997,5.396755004121468e-06,1.0541485778591841e-05,1.3837544406564002e-05,1.6435134706191484e-06,7.854824664974115e-06
72,200803031349A,d0,preprocessed_10s_to_120s,1.1622986188072665e-05,1.5404040576021754e-05,4.598762091464593e-05,4.343046083519026e-05,5.38452968410191e-05,2.7274940246153475e-05,1.848205374644168e-05,0.6889425114332277,0.6239919668945978,1.3513513382047208e-05,4.4709040874918096e-05,5.38452968410191e-05,2.2878496996297578e-05,3.37365870235705e-05
73,200803031349A,d0,preprocessed_20s_to_120s,7.771192187193645e-06,1.2615124166195313e-05,3.421089627449033e-05,3.260215810672231e-05,3.711658995183968e-05,9.360578140482525e-06,7.685969893327461e-06,0.39642894690638336,0.3985250537056162,1.0193158176694479e-05,3.340652719060632e-05,3.711658995183968e-05,8.523274016904993e-06,2.2309887334011365e-05
74,200803031349A,d0,preprocessed_40s_to_120s,3.93996294792345e-06,7.0522709103165506e-06,1.1715811824915571e-05,1.1368278211982706e-05,1.3750104207513406e-05,1.928861536293953e-06,1.6358423608333224e-06,0.2241880132581049,0.27125123247302785,5.49611692912e-06,1.1542045018449139e-05,1.3750104207513406e-05,1.7823519485636378e-06,8.142654525911546e-06
75,200803031349A,d10,preprocessed_10s_to_120s,1.1619582755636717e-05,1.597125622663396e-05,4.968114420128024e-05,4.3013093226754044e-05,4.99341024055788e-05,2.1267778636302673e-05,1.6790022670502645e-05,0.7099119435722638,0.6035893950643347,1.3795419491135338e-05,4.634711871401714e-05,4.99341024055788e-05,1.902890065340266e-05,3.227638531603349e-05
76,200803031349A,d10,preprocessed_20s_to_120s,7.178866005857419e-06,1.3098333642922874e-05,4.1674732524522066e-05,3.583115688818761e-05,3.3671664866916564e-05,1.0489980868645804e-05,8.519626455496958e-06,0.4765895149760552,0.45945819956089623,1.0138599824390146e-05,3.8752944706354835e-05,3.3671664866916564e-05,9.504803662071381e-06,2.3017003264933232e-05
77,200803031349A,d10,preprocessed_40s_to_120s,4.373435718186163e-06,7.313346571303911e-06,1.7256872309525247e-05,1.479153123774218e-05,1.3978028373222285e-05,2.5786962217603757e-06,2.087115777563366e-06,0.35672554234101045,0.3082423864529138,5.8433911447450365e-06,1.6024201773633715e-05,1.3978028373222285e-05,2.332905999661871e-06,9.544631822815728e-06
78,200803031349A,d15,preprocessed_10s_to_120s,1.1858980593587853e-05,1.6365629021745478e-05,5.078787220743852e-05,4.438059045015526e-05,4.891265720058001e-05,1.7937840121834823e-05,1.4567919374673803e-05,0.6817464053634363,0.5751839083027722,1.4112304807666665e-05,4.758423132879689e-05,4.891265720058001e-05,1.6252879748254314e-05,3.1715518271324474e-05
79,200803031349A,d15,preprocessed_20s_to_120s,7.466742747670011e-06,1.1906995640060117e-05,4.3489750036029754e-05,3.5884967609521943e-05,3.2153824418695056e-05,1.0401118533567919e-05,8.54198522930186e-06,0.4997116450183741,0.47592840804898645,9.686869193865064e-06,3.968735882277585e-05,3.2153824418695056e-05,9.47155188143489e-06,2.2749901079192715e-05
80,200803031349A,d15,preprocessed_40s_to_120s,4.613616226010229e-06,7.336453172897728e-06,1.972180928071156e-05,1.5787390706731064e-05,1.4279461761955899e-05,2.7300773675743265e-06,2.2507511345089784e-06,0.4105558032499672,0.3389145632969125,5.9750346994539785e-06,1.7754599993721312e-05,1.4279461761955899e-05,2.4904142510416525e-06,1.012487767654321e-05
81,200803031349A,d5,preprocessed_10s_to_120s,1.1318032554161741e-05,1.5565395719044858e-05,4.818697854763352e-05,4.276357446951293e-05,5.1673915465804025e-05,2.4740492819419036e-05,1.727434405785127e-05,0.6802211649141469,0.6126145147316807,1.34417141366033e-05,4.547527650857322e-05,5.1673915465804025e-05,2.1007418438635152e-05,3.2899581137403923e-05
82,200803031349A,d5,preprocessed_20s_to_120s,7.64081933099598e-06,1.289750097935097e-05,3.860497029086101e-05,3.462671328855921e-05,3.535637694807552e-05,1.0209888119104627e-05,8.30387282753371e-06,0.4466702289611151,0.43624134095216865,1.0269160155173475e-05,3.661584178971011e-05,3.535637694807552e-05,9.25688047331917e-06,2.2874564841569565e-05
83,200803031349A,d5,preprocessed_40s_to_120s,4.1530743115797625e-06,7.19730117185935e-06,1.4648044616502795e-05,1.2888103308278655e-05,1.3775141893281163e-05,2.2644632555599242e-06,1.8342797843466619e-06,0.2853790920568842,0.270214050341164,5.675187741719556e-06,1.3768073962390724e-05,1.3775141893281163e-05,2.049371519953293e-06,8.816943779336183e-06
84,200805202042A,d-10,preprocessed_10s_to_120s,8.229836584315937e-07,1.1201552218902778e-06,3.2970680844007804e-06,4.4881735041408574e-06,7.063182122886053e-06,2.362575007009135e-06,2.145880150296791e-06,0.4900452385403538,0.48045279490671605,9.715694401609357e-07,3.892620794270819e-06,7.063182122886053e-06,2.2542275786529627e-06,3.5453999839926926e-06
85,200805202042A,d-10,preprocessed_20s_to_120s,5.086436068306384e-07,9.906933053190107e-07,2.292682445540973e-06,3.6043972385039512e-06,5.698090204180474e-06,9.997881237285108e-07,1.0043254126032733e-06,0.5028215476706549,0.5146642535022248,7.496684560748245e-07,2.948539842022462e-06,5.698090204180474e-06,1.002056768165892e-06,2.5995888176109132e-06
86,200805202042A,d-10,preprocessed_40s_to_120s,2.6841171652007165e-07,6.308516445737379e-07,1.1526274073895259e-06,1.7133671759856495e-06,3.441550498698248e-06,2.54755025191863e-07,3.672924123184216e-07,0.3542367383709737,0.5031918154668698,4.4963168054690476e-07,1.4329972916875876e-06,3.441550498698248e-06,3.110237187551423e-07,1.4088007974219706e-06
87,200805202042A,d-15,preprocessed_10s_to_120s,7.71267690428291e-07,1.0803260964058188e-06,3.20306155768732e-06,4.4663003216366974e-06,7.36696322807003e-06,2.3615187906329843e-06,2.1237106965007404e-06,0.5273846857783981,0.5043425193885758,9.257968934170549e-07,3.834680939662008e-06,7.36696322807003e-06,2.2426147435668625e-06,3.592513951178989e-06
88,200805202042A,d-15,preprocessed_20s_to_120s,5.009972929648584e-07,1.0083686619475648e-06,2.3653230277603957e-06,3.618162688691194e-06,6.223618556507294e-06,1.157490464387809e-06,1.1008590199496466e-06,0.5730119127040602,0.553916586285113,7.546829774562117e-07,2.9917428582257948e-06,6.223618556507294e-06,1.1291747421687279e-06,2.774804783589507e-06
89,200805202042A,d-15,preprocessed_40s_to_120s,2.789683209511142e-07,6.339291907970132e-07,1.3282773546346435e-06,1.784270681714678e-06,3.46866773586906e-06,2.8212145355333355e-07,4.136094050324923e-07,0.3813011385643561,0.5230644429270344,4.564487558740637e-07,1.5562740181746608e-06,3.46866773586906e-06,3.4786542929291293e-07,1.4573139848026742e-06
90,200805202042A,d-5,preprocessed_10s_to_120s,8.369991538125711e-07,1.1722270920935378e-06,3.3498192940342993e-06,4.501710113604612e-06,6.564138100004526e-06,2.451122319842804e-06,2.184346035985293e-06,0.47252446306013746,0.4521488412936883,1.0046131229530544e-06,3.925764703819456e-06,6.564138100004526e-06,2.3177341779140486e-06,3.4530625261727713e-06
91,200805202042A,d-5,preprocessed_20s_to_120s,5.167519926423878e-07,9.878336745334479e-07,2.231528307643406e-06,3.5660970666733008e-06,5.635187087343439e-06,9.209880028782851e-07,9.72664378822605e-07,0.46068382773310895,0.5027671022956545,7.522928335879179e-07,2.8988126871583533e-06,5.635187087343439e-06,9.46826190850445e-07,2.558279699735039e-06
92,200805202042A,d-5,preprocessed_40s_to_120s,2.6888612372889905e-07,6.193527581547765e-07,1.098547130684097e-06,1.5967007394793202e-06,3.400265123169242e-06,2.324159682134528e-07,3.505988452739959e-07,0.32662698424628966,0.47913119796659875,4.4411944094183776e-07,1.3476239350817087e-06,3.400265123169242e-06,2.9150740674372437e-07,1.370878976484128e-06
93,200805202042A,d0,preprocessed_10s_to_120s,8.295796470700875e-07,1.1806297655906884e-06,3.525959636014167e-06,4.675488019288127e-06,6.104321623985926e-06,2.490683524957136e-06,2.1836349212886884e-06,0.47941272466978024,0.44960192799668924,1.005104706330388e-06,4.100723827651147e-06,6.104321623985926e-06,2.3371592231229124e-06,3.386827345272593e-06
94,200805202042A,d0,preprocessed_20s_to_120s,5.166495106542127e-07,9.75261150809109e-07,2.1293979046579404e-06,3.441159683647591e-06,5.545110709599689e-06,9.155544748208423e-07,9.539252097799693e-07,0.43359075885610837,0.4875259992122156,7.459553307316608e-07,2.785278794152766e-06,5.545110709599689e-06,9.347398423004058e-07,2.5027711691961304e-06
95,200805202042A,d0,preprocessed_40s_to_120s,2.6662583576616034e-07,6.246162717602686e-07,9.903646891371628e-07,1.518533011354939e-06,3.364634779910473e-06,2.161769785041934e-07,3.3520275169499107e-07,0.29564016903665774,0.4562871393604972,4.4562105376321443e-07,1.254448850246051e-06,3.364634779910473e-06,2.756898650995922e-07,1.3350986372548326e-06
96,200805202042A,d10,preprocessed_10s_to_120s,8.925171006500426e-07,1.169447906370489e-06,2.9992003439100332e-06,3.687681457456571e-06,5.26468772912876e-06,2.1532032225685146e-06,1.901118981179802e-06,0.4623716220431479,0.4362084315975565,1.0309825035102659e-06,3.343440900683302e-06,5.26468772912876e-06,2.0271611018741584e-06,2.9165680587991215e-06
97,200805202042A,d10,preprocessed_20s_to_120s,5.074610147759838e-07,9.557498457331558e-07,2.09713438473907e-06,2.916402790115786e-06,4.547810296004966e-06,1.080883358500386e-06,9.773611224213753e-07,0.48269089482156,0.5199546846829328,7.316054302545697e-07,2.506768587427428e-06,4.547810296004966e-06,1.0291222404608806e-06,2.203826638536961e-06
98,200805202042A,d10,preprocessed_40s_to_120s,2.6678470700284877e-07,5.636190702998668e-07,9.657972285163598e-07,1.3602347100655079e-06,3.2624170997845297e-06,2.0102086734637271e-07,2.948283857601641e-07,0.2545431482302003,0.395157269545193,4.152018886513578e-07,1.1630159692909337e-06,3.2624170997845297e-06,2.4792462655326843e-07,1.2721398960700225e-06
99,200805202042A,d15,preprocessed_10s_to_120s,9.879814162883739e-07,1.1863044947114522e-06,3.049211229864277e-06,3.6115689899869504e-06,5.8192517667402704e-06,2.053724305606086e-06,1.8476924441364346e-06,0.46624847477945724,0.4606985700283906,1.0871429554999131e-06,3.330390109925614e-06,5.8192517667402704e-06,1.95070837487126e-06,3.0468733017592643e-06
100,200805202042A,d15,preprocessed_20s_to_120s,5.148791767179455e-07,9.806205841855202e-07,2.169668904467125e-06,2.750410067635033e-06,4.664275335680709e-06,1.11124948894945e-06,9.9889107704326e-07,0.49679090804536385,0.5246007042325137,7.477498804517329e-07,2.460039486051079e-06,4.664275335680709e-06,1.055070282996355e-06,2.2317837462949687e-06
101,200805202042A,d15,preprocessed_40s_to_120s,2.6971962453676776e-07,5.542996350588546e-07,1.0470074293093596e-06,1.3459692868548376e-06,3.1779502383974867e-06,2.1201581681570592e-07,3.283057004414503e-07,0.25867180157939385,0.4336313854151501,4.1200962979781115e-07,1.1964883580820985e-06,3.1779502383974867e-06,2.701607586285781e-07,1.2641522462264935e-06
102,200805202042A,d5,preprocessed_10s_to_120s,8.413989411832255e-07,1.1545183475239185e-06,3.060653190119774e-06,4.1725972401636466e-06,5.100743450621991e-06,2.276591776156841e-06,2.0546330400362032e-06,0.451593286439237,0.45300882515670937,9.97958644353572e-07,3.6166252151417102e-06,5.100743450621991e-06,2.165612408096522e-06,2.9702349295534487e-06
103,200805202042A,d5,preprocessed_20s_to_120s,4.992730975183519e-07,9.47135940814711e-07,1.9447969010520147e-06,3.14747837644473e-06,4.678462603451607e-06,9.190658634831465e-07,8.867660953752386e-07,0.4177496927047668,0.49251851435508437,7.232045191665314e-07,2.5461376387483723e-06,4.678462603451607e-06,9.029159794291926e-07,2.212680185198926e-06
104,200805202042A,d5,preprocessed_40s_to_120s,2.623637639854571e-07,6.227052877226157e-07,9.074789291944446e-07,1.3921871105333263e-06,3.255794865639534e-06,1.8309080472029912e-07,3.080078488701869e-07,0.24131038541415975,0.4332917102787337,4.425345258540364e-07,1.1498330198638855e-06,3.255794865639534e-06,2.4554932679524304e-07,1.2734279345381747e-06
105,200806041703A,d-10,preprocessed_10s_to_120s,3.2209453793715217e-06,3.0932492799295073e-06,8.619683203943482e-06,5.464294607127384e-06,1.0164736885077659e-05,1.1669008458000118e-06,1.2823199621647028e-06,0.40897156482092345,0.4547938351047895,3.1570973296505143e-06,7.041988905535433e-06,1.0164736885077659e-05,1.2246104039823573e-06,5.397108381061491e-06
106,200806041703A,d-10,preprocessed_20s_to_120s,1.1054796424767458e-06,2.774291145228396e-06,5.0799466094418745e-06,3.852606152947684e-06,6.626739249713675e-06,4.815184809003478e-07,6.80813135559936e-07,0.22147312780283743,0.30451513598846597,1.939885393852571e-06,4.466276381194779e-06,6.626739249713675e-06,5.811658082301419e-07,3.403516708247792e-06
107,200806041703A,d-10,preprocessed_40s_to_120s,7.407547484596462e-07,2.2845158252697245e-06,2.1747287713002266e-06,2.352410836855217e-06,4.255045334477374e-06,3.3055398801316836e-07,5.92850346476072e-07,0.20380366685303333,0.3256969094655751,1.5126352868646853e-06,2.263569804077722e-06,4.255045334477374e-06,4.6170216724462013e-07,2.1232381481661004e-06
108,200806041703A,d-15,preprocessed_10s_to_120s,3.296232222822575e-06,3.07723128519353e-06,8.75606084943039e-06,5.511315544094392e-06,1.0057258236471873e-05,1.1467157961866694e-06,1.2900793810740148e-06,0.41036085313412485,0.4453162733643466,3.1867317540080524e-06,7.1336881967623914e-06,1.0057258236471873e-05,1.2183975886303422e-06,5.399018943968165e-06
109,200806041703A,d-15,preprocessed_20s_to_120s,1.112519365767316e-06,2.6989321724598173e-06,5.265460195934782e-06,3.872538132129165e-06,6.254510175029195e-06,5.048084536387589e-07,6.825196047453839e-07,0.22425947424427362,0.2812781884166848,1.9057257691135666e-06,4.5689991640319735e-06,6.254510175029195e-06,5.936640291920714e-07,3.330724784341702e-06
110,200806041703A,d-15,preprocessed_40s_to_120s,7.37027213320675e-07,2.2536031117105135e-06,2.311142113259376e-06,2.3949997492612925e-06,4.329801688617575e-06,3.4783455063598346e-07,5.847299888015681e-07,0.22162931352141393,0.2935841948078597,1.4953151625155943e-06,2.353070931260334e-06,4.329801688617575e-06,4.662822697187758e-07,2.1611175130280697e-06
111,200806041703A,d-5,preprocessed_10s_to_120s,3.187996222627835e-06,3.1238835949865963e-06,8.556166780721533e-06,5.330359356393873e-06,1.0192567670519661e-05,1.1529599694752013e-06,1.2767117055627939e-06,0.41927177706859603,0.4648489046821884,3.1559399088072157e-06,6.943263068557703e-06,1.0192567670519661e-05,1.2148358375189975e-06,5.376651621350895e-06
112,200806041703A,d-5,preprocessed_20s_to_120s,1.1297081505159918e-06,2.8659069167608457e-06,4.953924762335143e-06,3.7405712140405324e-06,6.648490596738225e-06,4.7294439792993335e-07,6.8018028405206e-07,0.2278909400264753,0.3454737216634201,1.9978075336384188e-06,4.347247988187838e-06,6.648490596738225e-06,5.765623409909967e-07,3.3925271148888696e-06
113,200806041703A,d-5,preprocessed_40s_to_120s,7.418432378491679e-07,2.296012547241684e-06,2.1264341620230487e-06,2.3395800082611406e-06,4.067048962621919e-06,3.1467829870666977e-07,5.879194524563984e-07,0.19163845205383523,0.33008315417901885,1.5189278925454258e-06,2.2330070851420947e-06,4.067048962621919e-06,4.5129887558153404e-07,2.0675707039727433e-06
114,200806041703A,d0,preprocessed_10s_to_120s,3.224561484623695e-06,3.214488056630342e-06,8.560071004680101e-06,5.258189644952281e-06,1.0304042471194264e-05,1.1421364921162268e-06,1.2744399980705096e-06,0.42699467152329856,0.4756234430949879,3.219524770627019e-06,6.9091303248161916e-06,1.0304042471194264e-05,1.2082882450933682e-06,5.41024645293271e-06
115,200806041703A,d0,preprocessed_20s_to_120s,1.1969556861282068e-06,2.9766282873279197e-06,4.856031590501234e-06,3.734924649594216e-06,6.626004121606095e-06,4.656201396004587e-07,6.864476791337847e-07,0.23933947208405515,0.37058808330352383,2.0867919867280634e-06,4.295478120047724e-06,6.626004121606095e-06,5.760339093671217e-07,3.396077034437251e-06
116,200806041703A,d0,preprocessed_40s_to_120s,7.535297694951313e-07,2.354509285798861e-06,2.1102750320368874e-06,2.287296530886591e-06,3.97702991517716e-06,3.0687412551404347e-07,5.906478918164599e-07,0.1920451754332597,0.34263020919991827,1.5540195276469962e-06,2.1987857814617393e-06,3.97702991517716e-06,4.487610086652517e-07,2.044649058237787e-06
117,200806041703A,d10,preprocessed_10s_to_120s,3.3393293168386698e-06,3.2646791280316866e-06,8.374149728466787e-06,4.8641454688990864e-06,1.065819514714572e-05,1.1345152099682676e-06,1.2534862425887008e-06,0.44379075987199235,0.5118802349614917,3.302004222435178e-06,6.619147598682937e-06,1.065819514714572e-05,1.1940007262784843e-06,5.443336923635579e-06
118,200806041703A,d10,preprocessed_20s_to_120s,1.3327425912838407e-06,3.212629813159761e-06,4.792638583398501e-06,3.7344112105732897e-06,6.904780998844001e-06,4.696290291498622e-07,7.01399124421558e-07,0.2778928457461766,0.4235392758169362,2.2726862022218007e-06,4.263524896985895e-06,6.904780998844001e-06,5.855140767857101e-07,3.506626543709352e-06
119,200806041703A,d10,preprocessed_40s_to_120s,7.853610146257227e-07,2.4062435730943962e-06,1.7195412032601444e-06,2.31764588780517e-06,4.016697063738495e-06,3.050596008745671e-07,5.58430022883173e-07,0.21195554818171863,0.3137691729438096,1.5958022938600595e-06,2.0185935455326573e-06,4.016697063738495e-06,4.3174481187887e-07,2.01570942875252e-06
120,200806041703A,d15,preprocessed_10s_to_120s,3.4667709191047747e-06,3.347357813885274e-06,8.253317088801512e-06,4.767455396804279e-06,1.0904499283639732e-05,1.096030084836123e-06,1.221466537310475e-06,0.46467630528193365,0.5509230797997843,3.4070643664950243e-06,6.510386242802895e-06,1.0904499283639732e-05,1.1587483110732989e-06,5.495174551002738e-06
121,200806041703A,d15,preprocessed_20s_to_120s,1.4168212297597326e-06,3.311702600387563e-06,4.795857873032442e-06,3.715190506156482e-06,7.081488432130967e-06,4.7590379869501185e-07,7.033499584945335e-07,0.30259359266372293,0.44568920229487347,2.364261915073648e-06,4.255524189594462e-06,7.081488432130967e-06,5.896268785947727e-07,3.5727253538484624e-06
122,200806041703A,d15,preprocessed_40s_to_120s,8.034328780014508e-07,2.4290651726104715e-06,1.7834408514628586e-06,2.2819366523421413e-06,3.946326013684305e-06,2.9062838097938174e-07,5.616550862203558e-07,0.2203277633894431,0.3251765001270191,1.6162490253059612e-06,2.0326887519025e-06,3.946326013684305e-06,4.2614173359986875e-07,2.0053513811231586e-06
123,200806041703A,d5,preprocessed_10s_to_120s,3.271388602815054e-06,3.1983736741661626e-06,8.593998234660455e-06,5.156678529433453e-06,1.044707043891843e-05,1.1361763931759133e-06,1.2456133282588861e-06,0.4343517219530309,0.5009831516749026,3.2348811384906084e-06,6.875338382046954e-06,1.044707043891843e-05,1.1908948607173997e-06,5.437046205043348e-06
124,200806041703A,d5,preprocessed_20s_to_120s,1.2618165207724508e-06,3.1056281296973582e-06,4.8104422238647276e-06,3.7316011207189677e-06,6.7501634251842025e-06,4.65572770042233e-07,6.959215874032489e-07,0.2556870898340358,0.3980113617804214,2.1837223252349046e-06,4.271021672291848e-06,6.7501634251842025e-06,5.80747178722741e-07,3.4464136503584236e-06
125,200806041703A,d5,preprocessed_40s_to_120s,7.672721255237205e-07,2.380656015661825e-06,1.7021379029563839e-06,2.3071606197080595e-06,3.98209238701185e-06,3.0391707782141853e-07,5.893145346290533e-07,0.19769090290734834,0.35441714485526105,1.5739640705927727e-06,2.0046492613322217e-06,3.98209238701185e-06,4.466158062252359e-07,2.00183038129052e-06
126,200807080742A,d-10,preprocessed_10s_to_120s,8.982126893282021e-06,1.0310458110691035e-05,4.4980246950789455e-05,3.2373898076078866e-05,4.7494330024176156e-05,1.3205879815740307e-05,1.033873482559927e-05,0.6694431715212359,0.5855980527590888,9.646292501986528e-06,3.8677072513434164e-05,4.7494330024176156e-05,1.1772307320669789e-05,2.689750059006666e-05
127,200807080742A,d-10,preprocessed_20s_to_120s,5.514779858577371e-06,8.11391454775735e-06,2.6593334616004235e-05,2.1391303327716676e-05,3.272227096987661e-05,7.609961936921129e-06,6.223797770519997e-06,0.255039139209017,0.24643418417135216,6.814347203167361e-06,2.3992318971860457e-05,3.272227096987661e-05,6.916879853720563e-06,1.761145424965625e-05
