,gcmtid,depth,process_flag,p_z,p_r,s_z,s_r,s_t,surf_z,surf_r,surf_z_mt,surf_r_mt,p_all,sv_all,sh_all,ray_all,theall
2507,201701030909A,d-5,preprocessed_40s_to_120s,1.433563601703067e-06,2.2226021334470353e-06,3.2475298510385677e-06,3.5028729298111377e-06,1.004205050065742e-05,8.212942228587262e-07,1.2955246400971525e-06,0.37588190759849166,0.4380326234629969,1.8280828675750512e-06,3.3752013904248527e-06,1.004205050065742e-05,1.0584094314779393e-06,4.0759360475338165e-06
2508,201701030909A,d0,preprocessed_10s_to_120s,2.544953642424131e-06,3.00919655877549e-06,9.314886754486388e-06,6.925312031682932e-06,1.7001104339020058e-05,4.7417978142206165e-06,4.246425053253043e-06,0.6066244317216447,0.7057830036983247,2.7770751005998102e-06,8.12009939308466e-06,1.7001104339020058e-05,4.49411143373683e-06,8.09809756661034e-06
2509,201701030909A,d0,preprocessed_20s_to_120s,1.7299818521269457e-06,2.366200621160666e-06,6.500228320917954e-06,5.226829837217379e-06,1.0925359774652493e-05,2.1806034780215892e-06,2.26578106612625e-06,0.37739056603263,0.44431214570009425,2.048091236643806e-06,5.863529079067666e-06,1.0925359774652493e-05,2.22319227207392e-06,5.2650430906094705e-06
2510,201701030909A,d0,preprocessed_40s_to_120s,1.41645585787354e-06,2.184573980351981e-06,2.6546714958315117e-06,3.3158194976857845e-06,9.169811763167273e-06,7.285597348199148e-07,1.2457666887741293e-06,0.3549444476564076,0.4571593685341787,1.8005149191127604e-06,2.985245496758648e-06,9.169811763167273e-06,9.871632117970221e-07,3.735683847708926e-06
2511,201701030909A,d10,preprocessed_10s_to_120s,2.927330506338659e-06,3.236031618570019e-06,7.808682088423329e-06,6.9391761606173594e-06,1.6844088032400942e-05,3.1146950274741e-06,3.246424048622733e-06,0.5496468297325094,0.5506878279358396,3.081681062454339e-06,7.373929124520344e-06,1.6844088032400942e-05,3.1805595380484165e-06,7.62006443935601e-06
2512,201701030909A,d10,preprocessed_20s_to_120s,1.652013536022292e-06,2.4404648627943407e-06,5.667739922788548e-06,4.697777521575075e-06,9.529635845149426e-06,2.0241711007604906e-06,2.1022941536834896e-06,0.42609334456294107,0.49123146994318556,2.0462391994083165e-06,5.182758722181811e-06,9.529635845149426e-06,2.0632326272219903e-06,4.705466598490386e-06
2513,201701030909A,d10,preprocessed_40s_to_120s,1.4148351325036584e-06,2.1678604182467947e-06,2.0994150283238635e-06,3.2222000957207207e-06,7.91838550122879e-06,6.543328133793143e-07,1.0555179277577707e-06,0.43065239077036815,0.5122067074809148,1.7913477753752266e-06,2.6608075620222923e-06,7.91838550122879e-06,8.549253705685425e-07,3.306366552298713e-06
2514,201701030909A,d15,preprocessed_10s_to_120s,2.8457466754797787e-06,3.237475512139719e-06,7.079115567407878e-06,6.641790199681484e-06,1.6653120190311427e-05,2.458338575489683e-06,2.631395768740509e-06,0.46698904177395045,0.45510128251292875,3.041611093809749e-06,6.86045288354468e-06,1.6653120190311427e-05,2.544867172115096e-06,7.275012834945238e-06
2515,201701030909A,d15,preprocessed_20s_to_120s,1.6833151777493996e-06,2.44390835487131e-06,5.164649807260781e-06,4.519575541599011e-06,9.627694923543805e-06,1.6974989724625837e-06,1.8369955706275006e-06,0.4679847601065846,0.5036174474319547,2.0636117663103547e-06,4.842112674429896e-06,9.627694923543805e-06,1.7672472715450422e-06,4.575166658957274e-06
2516,201701030909A,d15,preprocessed_40s_to_120s,1.2323735413717527e-06,2.0991371081950267e-06,2.1939108131313435e-06,3.2114157242586383e-06,7.346655870106945e-06,6.79367114914543e-07,1.037262019213533e-06,0.5199890785048774,0.5799950882800468,1.6657553247833898e-06,2.702663268694991e-06,7.346655870106945e-06,8.583145670640379e-07,3.143347257662341e-06
2517,201701030909A,d5,preprocessed_10s_to_120s,2.554019063544818e-06,3.2019411746596077e-06,8.471748060635714e-06,6.976908377728544e-06,1.7349651429080826e-05,3.824092016948756e-06,3.68350747373625e-06,0.5996733965803455,0.6366616962130092,2.877980119102213e-06,7.72432821918213e-06,1.7349651429080826e-05,3.7537997453425026e-06,7.926439878176918e-06
2518,201701030909A,d5,preprocessed_20s_to_120s,1.6869036680499483e-06,2.435790511426802e-06,6.104811918659845e-06,4.868973557878781e-06,9.83797040608908e-06,2.1654433458925157e-06,2.362626168268116e-06,0.3998483269973376,0.49299803147524124,2.0613470897383752e-06,5.486892738269313e-06,9.83797040608908e-06,2.264034757080316e-06,4.91256124779427e-06
2519,201701030909A,d5,preprocessed_40s_to_120s,1.3862925959720735e-06,2.176872109465666e-06,2.23733830507034e-06,3.2542411744094233e-06,8.498725383233735e-06,6.229257826303877e-07,1.1403137144280986e-06,0.3676105366039645,0.4891532487112794,1.7815823527188696e-06,2.7457897397398818e-06,8.498725383233735e-06,8.816197485292431e-07,3.4769293060554323e-06
2520,201703050008A,d-10,preprocessed_10s_to_120s,4.621186612429731e-06,4.934766749719792e-06,1.449123821188521e-05,4.569569251658904e-05,2.7789505287173184e-05,1.7053143926110793e-05,1.3053760107888165e-05,1.379490491937241,1.3408817069193577,4.777976681074761e-06,3.0093465364237124e-05,2.7789505287173184e-05,1.505345201699948e-05,1.9428599837371137e-05
2521,201703050008A,d-10,preprocessed_20s_to_120s,2.1848274167397835e-06,3.210131681442725e-06,9.886100017866258e-06,2.2085806920538952e-05,1.9865414823854358e-05,5.079801599337576e-06,4.528080615051573e-06,0.5863157213208054,0.6632685595525714,2.6974795490912545e-06,1.5985953469202606e-05,1.9865414823854358e-05,4.8039411071945745e-06,1.0838197237335699e-05
2522,201703050008A,d-10,preprocessed_40s_to_120s,8.366071318693378e-07,1.948336227366752e-06,4.771085569459102e-06,5.850782938955194e-06,1.617666713982183e-05,9.030463892571644e-07,1.1145033427322565e-06,0.4210435823092127,0.43806652280846853,1.3924716796180449e-06,5.310934254207147e-06,1.617666713982183e-05,1.0087748659947104e-06,5.972211984910433e-06
2523,201703050008A,d-15,preprocessed_10s_to_120s,3.876295406954154e-06,4.672532495194859e-06,1.867644389949085e-05,4.729096192286534e-05,4.923974078962278e-05,1.6496196848690088e-05,1.3991660041569844e-05,1.3183622526206247,1.3226825247759066,4.274413951074506e-06,3.2983702911178095e-05,4.923974078962278e-05,1.5243928445129966e-05,2.5435446524251337e-05
2524,201703050008A,d-15,preprocessed_20s_to_120s,1.8429892493694271e-06,2.8892881081015136e-06,1.0538444097112967e-05,2.230703134315028e-05,1.8186700422290607e-05,5.466907889677408e-06,5.8402442754324215e-06,0.56825505381701,0.7399507237105604,2.3661386787354702e-06,1.6422737720131622e-05,1.8186700422290607e-05,5.653576082554915e-06,1.0657288225928154e-05
2525,201703050008A,d-15,preprocessed_40s_to_120s,8.370595549925739e-07,1.931816045805737e-06,5.443018474180551e-06,6.440310073385247e-06,1.6729841984305122e-05,1.1926823573743071e-06,1.2620166149528516e-06,0.5042603306306206,0.4945568214025388,1.3844378003991555e-06,5.9416642737828995e-06,1.6729841984305122e-05,1.2273494861635792e-06,6.320823386162688e-06
2526,201703050008A,d-5,preprocessed_10s_to_120s,4.9481919026326e-06,5.524857626676098e-06,1.3030954308290123e-05,4.453156200786263e-05,2.5970184158760202e-05,1.7551982290163525e-05,1.2997806014262233e-05,1.3594061256991807,1.3421216432459815,5.236524764654348e-06,2.8781258158076375e-05,2.5970184158760202e-05,1.527489415221288e-05,1.881571530842595e-05
2527,201703050008A,d-5,preprocessed_20s_to_120s,3.1024321385410652e-06,3.6496681298562837e-06,9.954504232340585e-06,2.1845604939308145e-05,1.914865274887626e-05,5.295012694292298e-06,4.720873721012847e-06,0.5954802574119343,0.6625027380601811,3.3760501341986745e-06,1.5900054585824366e-05,1.914865274887626e-05,5.0079432076525725e-06,1.0858175169137969e-05
2528,201703050008A,d-5,preprocessed_40s_to_120s,8.845799120664305e-07,1.96934610913636e-06,4.365222582918824e-06,5.6577286173840015e-06,1.5288757643028817e-05,8.532585527709603e-07,9.493343061663794e-07,0.429477965957126,0.3988443425350498,1.4269630106013952e-06,5.011475600151413e-06,1.5288757643028817e-05,9.012964294686699e-07,5.6571231708125735e-06
2529,201703050008A,d0,preprocessed_10s_to_120s,4.605405392499628e-06,4.9707173710588045e-06,1.1862599954163135e-05,2.4501880956740098e-05,2.447900962647751e-05,1.20313133944783e-05,1.0169208700820444e-05,1.0701605666911553,1.150204671527774,4.7880613817792165e-06,1.8182240455451614e-05,2.447900962647751e-05,1.1100261047649372e-05,1.4637393127839427e-05
2530,201703050008A,d0,preprocessed_20s_to_120s,2.44866478910231e-06,3.4905849158060947e-06,8.499304940133567e-06,1.9957297002170296e-05,1.7877647126403335e-05,4.83848379842648e-06,4.276463112189863e-06,0.5738844015150163,0.641828932432387,2.969624852454202e-06,1.4228300971151931e-05,1.7877647126403335e-05,4.557473455308171e-06,9.90826160132941e-06
2531,201703050008A,d0,preprocessed_40s_to_120s,8.578145355468479e-07,1.9529991071102765e-06,4.005076074583985e-06,5.535881499491408e-06,1.4542337333381674e-05,7.493264453948952e-07,8.563381478255733e-07,0.3599482885693318,0.3950654309257787,1.4054068213285622e-06,4.770478787037697e-06,1.4542337333381674e-05,8.028322966102343e-07,5.380263809589543e-06
2532,201703050008A,d10,preprocessed_10s_to_120s,4.3894609953676124e-06,4.8487779648978254e-06,9.715055928216916e-06,2.027369433221241e-05,3.915354252293822e-05,6.425573484513677e-06,5.383681628183116e-06,0.8525026244986696,0.8367993974508896,4.619119480132719e-06,1.4994375130214663e-05,3.915354252293822e-05,5.904627556348397e-06,1.61679161724085e-05
2533,201703050008A,d10,preprocessed_20s_to_120s,2.24982086868471e-06,3.3073046301345577e-06,6.955302524328211e-06,1.533388850569859e-05,2.2271232949082195e-05,3.467523058189443e-06,3.758272460973472e-06,0.5025578670806155,0.6216403859096139,2.778562749409634e-06,1.11445955150134e-05,2.2271232949082195e-05,3.6128977595814574e-06,9.951822243271671e-06
2534,201703050008A,d10,preprocessed_40s_to_120s,8.387246975388164e-07,1.9415535157652276e-06,4.007094900405264e-06,5.930202220802145e-06,1.32146590972189e-05,6.663692928055519e-07,7.564687734235536e-07,0.3535511871779189,0.4065622741771685,1.390139106652022e-06,4.968648560603704e-06,1.32146590972189e-05,7.114190331145527e-07,5.0712164493972946e-06
2535,201703050008A,d15,preprocessed_10s_to_120s,4.532733910144309e-06,4.972443281776931e-06,9.936780087328868e-06,1.9940675153973577e-05,3.6589137731120405e-05,5.900609172477586e-06,4.923156100375632e-06,0.772990836719859,0.752272470371758,4.7525885959606195e-06,1.4938727620651222e-05,3.6589137731120405e-05,5.411882636426609e-06,1.5423084146039713e-05
2536,201703050008A,d15,preprocessed_20s_to_120s,2.3642684620070097e-06,3.3633829992465324e-06,6.731529124993811e-06,1.4695215942586265e-05,2.0292964978667134e-05,3.4902197656655863e-06,3.8462276257995545e-06,0.5031882743615191,0.6483043960906485,2.863825730626771e-06,1.0713372533790038e-05,2.0292964978667134e-05,3.6682236957325704e-06,9.384596734704128e-06
2537,201703050008A,d15,preprocessed_40s_to_120s,8.609203523182894e-07,1.9831902069422667e-06,4.280568143517812e-06,6.328256214656692e-06,1.2756373110330791e-05,6.951132646679489e-07,7.710468988627459e-07,0.35847475602178464,0.4248308208049118,1.422055279630278e-06,5.304412179087252e-06,1.2756373110330791e-05,7.330800817653474e-07,5.053980162703417e-06
2538,201703050008A,d5,preprocessed_10s_to_120s,4.616962677797178e-06,5.001165440303371e-06,1.1462779952696549e-05,2.2362001442645954e-05,2.970744491385476e-05,9.710458587998794e-06,7.593076479793031e-06,1.0490978729201828,1.0180838256463596,4.809064059050274e-06,1.691239069767125e-05,2.970744491385476e-05,8.651767533895912e-06,1.502016680111805e-05
2539,201703050008A,d5,preprocessed_20s_to_120s,2.4916067369416972e-06,3.5190433599935137e-06,7.592906882781041e-06,1.8316002948031493e-05,1.6975510643880536e-05,4.884449494272984e-06,4.289583162421826e-06,0.5725659793463788,0.6499047153634704,3.0053250484676055e-06,1.2954454915406267e-05,1.6975510643880536e-05,4.587016328347405e-06,9.380576734025454e-06
2540,201703050008A,d5,preprocessed_40s_to_120s,8.859885613188474e-07,1.9836634311039942e-06,4.34531204181194e-06,5.994565648146258e-06,1.3886568793619791e-05,7.642102033101236e-07,8.417991102704034e-07,0.3758369020964596,0.4058819245667199,1.4348259962114208e-06,5.169938844979099e-06,1.3886568793619791e-05,8.030046567902635e-07,5.323584572900143e-06
2541,201703130849A,d-10,preprocessed_10s_to_120s,2.6620818287201517e-06,2.2306815723852346e-06,3.3621973755876436e-06,6.474719363038477e-06,1.0053501559688745e-05,7.362996988466555e-07,8.606180377587934e-07,0.498433898902947,0.60315604577262,2.4463817005526933e-06,4.9184583693130605e-06,1.0053501559688745e-05,7.984588683027244e-07,4.554200124464306e-06
2542,201703130849A,d-10,preprocessed_20s_to_120s,1.3976192146828428e-06,1.5732725754616115e-06,2.5722137709065687e-06,4.614456246164644e-06,6.110140908273166e-06,6.343580042431667e-07,7.258924594669052e-07,0.620448351321964,0.5397201520899794,1.4854458950722273e-06,3.5933350085356064e-06,6.110140908273166e-06,6.801252318550359e-07,2.967261760934009e-06
2543,201703130849A,d-10,preprocessed_40s_to_120s,6.681949570489219e-07,9.280596884419084e-07,1.5414130974286283e-06,1.943216300482772e-06,3.378529817330874e-06,3.96896747438637e-07,5.244866471313881e-07,0.5238954976116247,0.6340180480741261,7.981273227454151e-07,1.7423146989557e-06,3.378529817330874e-06,4.6069169728501255e-07,1.5949158840792503e-06
2544,201703130849A,d-15,preprocessed_10s_to_120s,2.905185829423924e-06,2.296433643033059e-06,3.4079678752233146e-06,6.552625814406783e-06,1.020821461539328e-05,7.868792308275745e-07,8.796031339595573e-07,0.49754377172962627,0.6140896478921962,2.6008097362284917e-06,4.9802968448150485e-06,1.020821461539328e-05,8.332411823935658e-07,4.6556405947075965e-06
2545,201703130849A,d-15,preprocessed_20s_to_120s,1.4447371099466654e-06,2.3465241972072528e-06,2.6507464950093357e-06,4.71405779627966e-06,6.3726460895500424e-06,6.896492649940678e-07,7.466871170673109e-07,0.6344740219223388,0.5412317569546401,1.895630653576959e-06,3.6824021456444978e-06,6.3726460895500424e-06,7.181681910306894e-07,3.167211769950547e-06
2546,201703130849A,d-15,preprocessed_40s_to_120s,8.074146922436908e-07,9.593641687143464e-07,1.635660872704217e-06,2.151222176225957e-06,3.623970487869033e-06,4.0894927059607876e-07,5.2851669970349e-07,0.5342168137042793,0.6201859199929567,8.833894304790186e-07,1.893441524465087e-06,3.623970487869033e-06,4.687329851497844e-07,1.7173836069907307e-06
2547,201703130849A,d-5,preprocessed_10s_to_120s,2.5504065559098726e-06,2.209578044259752e-06,3.294970823016659e-06,6.5675851161383106e-06,9.787898141064975e-06,7.059754134785258e-07,8.337879368329199e-07,0.5096272952662549,0.5954055983668259,2.3799923000848122e-06,4.931277969577485e-06,9.787898141064975e-06,7.698816751557229e-07,4.467262521470749e-06
2548,201703130849A,d-5,preprocessed_20s_to_120s,1.3368656122373145e-06,1.5678432743892427e-06,2.512030489358445e-06,4.500669571341456e-06,5.826970889764606e-06,6.022997247625715e-07,7.030529791514592e-07,0.6132116527277857,0.5464342822193211,1.4523544433132786e-06,3.50635003034995e-06,5.826970889764606e-06,6.526763519570153e-07,2.859587928846212e-06
2549,201703130849A,d-5,preprocessed_40s_to_120s,6.279213275332487e-07,8.927951241884839e-07,1.4324800417996401e-06,1.8457702970297786e-06,3.255999117297638e-06,3.896522576632086e-07,5.146861059667573e-07,0.5178238799164558,0.6402549103315568,7.603582258608663e-07,1.6391251694147093e-06,3.255999117297638e-06,4.521691818149829e-07,1.526912923597049e-06
2550,201703130849A,d0,preprocessed_10s_to_120s,2.489742279441647e-06,2.170385409536083e-06,3.2273185564709677e-06,6.7646724249682134e-06,9.434659394942817e-06,6.773269356606698e-07,8.102200389486946e-07,0.5231122031377085,0.5953358116762241,2.3300638444888647e-06,4.9959954907195905e-06,9.434659394942817e-06,7.437734873046822e-07,4.376123054363989e-06
2551,201703130849A,d0,preprocessed_20s_to_120s,1.3342303003685418e-06,1.5490662720797483e-06,2.46683706552069e-06,4.399231647713013e-06,5.653952240463993e-06,5.777426784638093e-07,6.810188774535158e-07,0.6094036115989688,0.5482940354151968,1.4416482862241452e-06,3.4330343566168514e-06,5.653952240463993e-06,6.293807779586626e-07,2.789503915315913e-06
2552,201703130849A,d0,preprocessed_40s_to_120s,6.024550864176936e-07,8.51400321852133e-07,1.338629747580313e-06,1.7076470504483214e-06,3.0635124157441365e-06,3.735867486002746e-07,5.132291210928388e-07,0.5277277601659269,0.648284278847448,7.269277041349134e-07,1.5231383990143173e-06,3.0635124157441365e-06,4.434079348465567e-07,1.439246613434981e-06
2553,201703130849A,d10,preprocessed_10s_to_120s,2.620564534122877e-06,2.1755983270507126e-06,3.179331202410175e-06,6.758485369255577e-06,9.247765043258263e-06,6.531910153664661e-07,7.786508495302318e-07,0.6161510349958458,0.5967830192914942,2.398081430586795e-06,4.968908285832876e-06,9.247765043258263e-06,7.15920932448349e-07,4.332668923031571e-06
2554,201703130849A,d10,preprocessed_20s_to_120s,1.0903077312928048e-06,1.5063674574717996e-06,2.4285702380064435e-06,4.335478515777687e-06,5.5008261825443375e-06,5.435281520786338e-07,6.45678154930335e-07,0.6107992246866527,0.5660412617953519,1.298337594382302e-06,3.382024376892065e-06,5.5008261825443375e-06,5.946031535044845e-07,2.6939478268307972e-06
2555,201703130849A,d10,preprocessed_40s_to_120s,5.60990080116439e-07,7.127788956005873e-07,1.2521058939532663e-06,1.6488794949132065e-06,2.8273934795166338e-06,3.658420599255042e-07,5.047534000172557e-07,0.5295920080613135,0.667888107736546,6.368844878585131e-07,1.4504926944332365e-06,2.8273934795166338e-06,4.3529772997137993e-07,1.337517097944941e-06
2556,201703130849A,d15,preprocessed_10s_to_120s,2.726187868878946e-06,2.1584692228943627e-06,3.2239558774352838e-06,6.723189047693046e-06,9.125178097905244e-06,6.344892219155202e-07,7.591498761609129e-07,0.6202064131285798,0.5989933013290748,2.4423285458866546e-06,4.973572462564165e-06,9.125178097905244e-06,6.968195490382166e-07,4.30947466384857e-06
2557,201703130849A,d15,preprocessed_20s_to_120s,1.1245017267857127e-06,1.4839907604925768e-06,2.422913492563878e-06,4.280117327598072e-06,5.541301576325471e-06,5.3075360452546e-07,6.343231318363356e-07,0.6135901234945595,0.5758362316628337,1.3042462436391447e-06,3.351515410080975e-06,5.541301576325471e-06,5.825383681808978e-07,2.694900399556622e-06
2558,201703130849A,d15,preprocessed_40s_to_120s,5.544735788450118e-07,6.864334917671657e-07,1.2340915574349946e-06,1.6601045326625806e-06,2.772061447672877e-06,3.309408780365989e-07,3.676988002932077e-07,0.4891188249687159,0.613586623757198,6.204535353060888e-07,1.4470980450487875e-06,2.772061447672877e-06,3.493198391649033e-07,1.2972332167981643e-06
2559,201703130849A,d5,preprocessed_10s_to_120s,2.5376246889393844e-06,2.142563873935642e-06,3.190288069483406e-06,6.877368404442796e-06,9.498811181713947e-06,6.704839143320807e-07,7.966846143083326e-07,0.6128721494318584,0.5966482988115781,2.3400942814375134e-06,5.033828236963101e-06,9.498811181713947e-06,7.335842643202067e-07,4.401579491108693e-06
2560,201703130849A,d5,preprocessed_20s_to_120s,1.062770504982892e-06,1.5462124904302801e-06,2.438562650359532e-06,4.357947391218282e-06,5.5612324623205524e-06,5.564456198097434e-07,6.593249632162195e-07,0.6074268279202416,0.553764006805016,1.304491497706586e-06,3.398255020788907e-06,5.5612324623205524e-06,6.078852915129814e-07,2.717966068082257e-06
2561,201703130849A,d5,preprocessed_40s_to_120s,5.834568926459489e-07,8.080077278266665e-07,1.283557688774741e-06,1.6579549077280945e-06,2.8981620672551934e-06,3.715233406270466e-07,5.103564233585002e-07,0.5263630808968719,0.6609880959103273,6.957323102363076e-07,1.4707562982514176e-06,2.8981620672551934e-06,4.4093988199277335e-07,1.376397639433923e-06
2562,201705200106A,d-10,preprocessed_10s_to_120s,2.0055104966082002e-06,3.050414620674282e-06,5.929392195884602e-06,9.255552693726445e-06,1.1108708820936803e-05,8.383268185826561e-07,1.1356072661365975e-06,0.6103971955649296,0.5778621034490986,2.5279625586412413e-06,7.592472444805524e-06,1.1108708820936803e-05,9.869670423596268e-07,5.554027716685798e-06
2563,201705200106A,d-10,preprocessed_20s_to_120s,1.5077767000825831e-06,2.5021446886418554e-06,4.343031107091635e-06,6.163314588235907e-06,7.4775737029162685e-06,4.0857808931225597e-07,7.119187029402192e-07,0.39095739688404335,0.5303985499843382,2.0049606943622195e-06,5.253172847663771e-06,7.4775737029162685e-06,5.602483961262375e-07,3.823988910267124e-06
2564,201705200106A,d-10,preprocessed_40s_to_120s,8.162036733215036e-07,1.4061009601885689e-06,2.675243987890023e-06,2.7736360267397685e-06,4.676973211936925e-06,1.6193419423373833e-07,2.8075803614957374e-07,0.3532405870945387,0.6422881891297089,1.1111523167550361e-06,2.724440007314896e-06,4.676973211936925e-06,2.2134611519165602e-07,2.1834779127996286e-06
2565,201705200106A,d-15,preprocessed_10s_to_120s,2.137393010257865e-06,3.0546534172325318e-06,5.933029276884311e-06,9.043858137787502e-06,1.1133314811078849e-05,7.881400173274161e-07,1.1402434051616051e-06,0.600895438660578,0.5647018945815644,2.5960232137451984e-06,7.488443707335907e-06,1.1133314811078849e-05,9.641917112445106e-07,5.545493360851116e-06
2566,201705200106A,d-15,preprocessed_20s_to_120s,1.5312541058843851e-06,2.5136971057421586e-06,4.3389869820501485e-06,6.1235416447725014e-06,7.532480555643315e-06,4.117090997079377e-07,7.229665958997227e-07,0.38704486845641806,0.5299302296884413,2.022475605813272e-06,5.231264313411325e-06,7.532480555643315e-06,5.673378478038302e-07,3.838389580667936e-06
2567,201705200106A,d-15,preprocessed_40s_to_120s,8.27420359542894e-07,1.400915298481205e-06,2.654360639525104e-06,2.7389844269912517e-06,4.790344388426783e-06,1.6227175394695725e-07,2.940528492214133e-07,0.356035772564528,0.5107242902553657,1.1141678290120494e-06,2.696672533258178e-06,4.790344388426783e-06,2.2816230158418526e-07,2.2073367630702987e-06
2568,201705200106A,d-5,preprocessed_10s_to_120s,1.995475515009369e-06,3.048983673512837e-06,5.932270135267613e-06,9.338158453341339e-06,1.1026016779734575e-05,8.438837557353249e-07,1.175665289608889e-06,0.6217393888552465,0.5843333784256457,2.5222295942611027e-06,7.635214294304477e-06,1.1026016779734575e-05,1.0097745226721068e-06,5.548308797743065e-06
2569,201705200106A,d-5,preprocessed_20s_to_120s,1.4778927816524094e-06,2.4812700524887643e-06,4.345894693708131e-06,6.18713275535568e-06,7.4052499781192915e-06,4.066318069747437e-07,6.712705684626645e-07,0.3965684317895997,0.5955949051200824,1.979581417070587e-06,5.266513724531905e-06,7.4052499781192915e-06,5.389511877187041e-07,3.797574076860122e-06
2570,201705200106A,d-5,preprocessed_40s_to_120s,8.027778791686893e-07,1.3841222729107988e-06,2.694534799886985e-06,2.843103693090816e-06,4.596703090807472e-06,1.610108048076137e-07,2.743131508001211e-07,0.3503791836966626,0.6417315188419852,1.093450076039744e-06,2.7688192464889004e-06,4.596703090807472e-06,2.1766197780386738e-07,2.1691585977849954e-06
2571,201705200106A,d0,preprocessed_10s_to_120s,2.0045587927754797e-06,3.0368550671797762e-06,5.909120599668183e-06,9.360642875645534e-06,1.094514766702744e-05,8.412354568800228e-07,1.1763365432572337e-06,0.6368335362143898,0.5760262070741894,2.520706929977628e-06,7.634881737656858e-06,1.094514766702744e-05,1.0087860000686283e-06,5.5273805836826384e-06
2572,201705200106A,d0,preprocessed_20s_to_120s,1.4563251781221568e-06,2.4674004100419958e-06,4.3397728308677355e-06,6.213270298730615e-06,7.256693928390919e-06,4.021491383788586e-07,6.696969375342707e-07,0.40216773173369647,0.5935294803760158,1.9618627940820764e-06,5.276521564799176e-06,7.256693928390919e-06,5.359230379565646e-07,3.7577503313071843e-06
2573,201705200106A,d0,preprocessed_40s_to_120s,7.944372752322711e-07,1.384207237597932e-06,2.719585958913854e-06,2.899642201437249e-06,4.543126635977714e-06,1.5902657440393824e-07,2.693660259425062e-07,0.3448716428137079,0.6421320468355639,1.0893222564151016e-06,2.8096140801755514e-06,4.543126635977714e-06,2.141963001732222e-07,2.1640648181853975e-06
2574,201705200106A,d10,preprocessed_10s_to_120s,2.010575536780947e-06,3.0042433322445935e-06,5.899406357574225e-06,9.359968135166595e-06,1.0668645203394789e-05,8.264423882659047e-07,1.150470054592845e-06,0.6496488318616079,0.5570722961371234,2.50740943451277e-06,7.629687246370409e-06,1.0668645203394789e-05,9.884562214293748e-07,5.448549526426836e-06
2575,201705200106A,d10,preprocessed_20s_to_120s,1.4286905956652015e-06,2.443663792653068e-06,4.329269068303627e-06,5.503119368541567e-06,6.785767297824676e-06,4.0058432734378355e-07,6.649599376810681e-07,0.4216502115985414,0.5808423899710062,1.936177194159135e-06,4.916194218422597e-06,6.785767297824676e-06,5.327721325124258e-07,3.5427277107297086e-06
2576,201705200106A,d10,preprocessed_40s_to_120s,7.880035704370247e-07,1.3596350293891627e-06,2.761220703237947e-06,3.2344491046449497e-06,4.468836143441293e-06,1.5844205908790964e-07,2.620107981489071e-07,0.3358390061543976,0.675888129770186,1.0738192999130937e-06,2.9978349039414483e-06,4.468836143441293e-06,2.102264286184084e-07,2.1876791939785607e-06
2577,201705200106A,d15,preprocessed_10s_to_120s,2.010984601709324e-06,2.9884215645991012e-06,5.910340933606941e-06,9.344350032487344e-06,1.0514167383335082e-05,7.556514841674246e-07,1.1398772871420112e-06,0.5864409867662103,0.5537283007811125,2.4997030831542128e-06,7.627345483047142e-06,1.0514167383335082e-05,9.477643856547179e-07,5.397245083797789e-06
2578,201705200106A,d15,preprocessed_20s_to_120s,1.4251122645196568e-06,2.439586872160752e-06,4.306030949083959e-06,5.547644903566506e-06,6.7502445476796526e-06,3.99698481303786e-07,6.585248339163569e-07,0.4288195102904926,0.5740574148671306,1.9323495683402044e-06,4.926837926325232e-06,6.7502445476796526e-06,5.291116576100714e-07,3.53463592498879e-06
2579,201705200106A,d15,preprocessed_40s_to_120s,7.938173854991237e-07,1.3683146903074423e-06,2.789925009404569e-06,2.9775677036093563e-06,4.414200581368671e-06,1.571464574238986e-07,2.615639465580817e-07,0.3310724189271348,0.6763478853944734,1.081066037903283e-06,2.883746356506963e-06,4.414200581368671e-06,2.0935520199099014e-07,2.147092044442477e-06
2580,201705200106A,d5,preprocessed_10s_to_120s,2.006136797182642e-06,3.0122499140428427e-06,5.891214292963043e-06,9.34196908690001e-06,1.0785147657901217e-05,8.351503242703861e-07,1.1300125643724891e-06,0.6473529336957882,0.5643495637100328,2.509193355612742e-06,7.616591689931527e-06,1.0785147657901217e-05,9.825814443214377e-07,5.4733785369417304e-06
2581,201705200106A,d5,preprocessed_20s_to_120s,1.4328336869968139e-06,2.451779251338458e-06,4.325694214647425e-06,5.49397096223018e-06,6.874965152773991e-06,4.0164282322240783e-07,6.657440796118987e-07,0.41032861796182213,0.5864409381426811,1.942306469167636e-06,4.909832588438802e-06,6.874965152773991e-06,5.336934514171533e-07,3.5651994154493957e-06
2582,201705200106A,d5,preprocessed_40s_to_120s,7.899404189866872e-07,1.3639268172471112e-06,2.739868379094172e-06,2.992903654719122e-06,4.5135675514566024e-06,1.5771848020358673e-07,2.639404487797379e-07,0.337845683234937,0.6742486542988382,1.0769336181168992e-06,2.866386016906647e-06,4.5135675514566024e-06,2.108294644916623e-07,2.166929162742953e-06
